Frac_B,N,N_a,N_b,Med_KE_A,Med_KE_B,Radius,Med_KE,Q1_KE,Q3_KE,Med_time,Q1_endtime,Q3_endtime,Med_AUDPC,Q1_AUDPC,Q3_AUDPC,Med_AUDPC_SPS,Q1_AUDPC_SPS,Q3_AUDPC_SPS,Q1_AUDPC_A,Q3_AUDPC_A,Med_AUDPC_A,Q1_AUDPC_B,Q3_AUDPC_B,Med_AUDPC_B
0.4,1110,666,444,638,435,100,1073,1067,1079,3455.7,3175.6,3830.2,407430.2,397170.2,422383.3,8148.6,7947.8,8447.7,215039.1,232349.2,222784.5,179749.3,192798.8,186012.1
0.4,1110,666,444,626,426,150,1052,1036.2,1062,3080.6,2773.3,3506.6,407642.3,386533.4,427625.2,8152.8,7730.7,8552.5,230288.6,260233.9,243774.1,153824.5,171217.8,163335.6
0.4,1110,666,444,607,411,200,1016,985,1041,2677.5,2365.7,3108,403028,371540.5,434518.8,8061.1,7430.8,8690.4,229795.3,270752.3,248161.5,141957,165779.4,154608.3
0.4,1110,666,444,566,385,250,952,888,992,2422.7,2053.4,2797.2,387995.4,343552.9,435817.8,7759.9,6873.4,8716.4,210577.9,270059.5,241364,131091.4,163936.8,146590.1
0.4,1110,666,444,512,343,300,854,788.8,933.8,1898.9,1571.5,2352,328574.4,279484.7,384292.9,6571.5,5589.7,7685.9,174990,238204.1,202267.2,105567,146403.6,125801.1
0.4,1110,666,444,465,313,350,778,675.2,881.8,1536.5,1285,1879.7,272158.8,218230,330307.8,5445.9,4364.6,6608.2,132287,205309.1,168411.7,82348.3,125401.6,106143.9
0.4,1110,666,444,446,299,400,741.5,625,839.5,1233.2,991.4,1538.9,225959.6,177475.7,283912,4522.9,3551.1,5684.1,107054.1,174991.8,138163.5,68901.8,109696.6,87593.2
0.4,1110,666,444,425.5,288,450,709.5,631.2,817,1104.8,875.8,1405.2,200700.3,162300.2,260326.6,4017.5,3250.3,5206.5,100040.4,158792.2,125138.5,64245.6,100693,77625
0.4,1110,666,444,417.5,280,500,695.5,620,793.8,881.5,686.2,1133.7,185393.8,144877.8,231401.9,3710.3,2898.9,4628,86463,140875.6,113667,56947,89211.9,71363.8
0.4,1110,666,444,421,283,550,706,615,787.2,740.3,566.6,1006.9,161959.5,124342.9,213461.5,3239.2,2490.7,4271.4,75623.3,129882,100188.5,48124.3,83343.6,62243
