Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.2	1110	888	222	668.0	67.0	0	726.0	590.0	759.8	4598.6	3941.8	5743.1	284727.5	238230.5	310668.9	711.8	596.1	776.7	206848.0	272770.4	254441.0	24635.5	46552.6	35453.7
0.2	1110	888	222	493.0	39.0	50	534.5	457.0	615.0	2933.3	2422.0	3718.2	237548.4	187450.8	294476.1	594.1	469.1	736.6	167816.0	250220.9	210471.5	13764.2	43417.3	28333.5
0.2	1110	888	222	448.5	34.0	100	479.5	398.8	558.8	1691.6	1308.4	2244.3	163062.0	117490.1	209107.0	407.9	293.8	522.9	107668.5	183130.7	140041.5	7535.2	28925.1	16979.5
0.2	1110	888	222	469.5	39.0	150	514.0	449.2	578.5	1204.7	912.2	1556.1	129162.1	97009.5	167715.3	323.1	242.8	419.8	84376.8	145150.0	113715.6	6362.8	24971.0	15202.2
0.2	1110	888	222	488.0	49.5	200	539.5	463.0	620.8	994.6	729.4	1338.2	115636.7	88815.5	146425.2	289.5	222.5	366.5	72426.2	125973.9	94133.0	7665.6	28178.0	17419.0
0.2	1110	888	222	541.0	52.5	250	596.0	524.5	669.8	785.0	591.6	1050.6	113699.5	84197.3	138553.9	284.8	210.5	347.1	69390.5	121907.0	96199.2	6812.2	23312.3	14245.0
0.2	1110	888	222	556.0	62.0	300	626.0	561.5	707.8	719.4	477.0	997.6	112429.4	88720.0	140004.2	281.6	222.3	350.7	69733.7	115631.3	94718.4	8675.0	27393.2	15683.6
0.2	1110	888	222	585.0	68.0	350	669.0	588.2	739.8	647.0	458.7	945.5	113629.3	91550.0	140204.7	284.3	229.4	350.7	73988.4	113928.3	93257.0	11084.7	28890.7	17553.4
0.2	1110	888	222	609.0	81.0	400	705.0	613.8	782.0	583.4	389.1	827.1	112284.7	84386.8	142228.2	281.0	211.2	356.5	69936.5	115560.8	91367.5	10030.1	30153.0	17186.4
0.2	1110	888	222	626.5	90.0	450	735.5	654.0	799.5	583.6	359.9	832.8	117942.8	91118.5	148243.7	295.5	228.4	370.7	70072.0	121166.6	96890.0	10966.2	28606.2	19129.2
