Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.2	1110	888	222	685.0	94.0	0	770.5	638.2	810.0	5696.4	5011.3	6663.9	338266.5	290168.8	366529.0	846.6	726.2	917.3	220859.2	281209.8	267673.5	58237.4	98292.6	79090.7
0.2	1110	888	222	529.5	58.5	50	591.0	494.0	659.8	4038.7	3277.9	4914.0	288410.5	235268.8	359084.2	721.8	588.2	898.3	191638.2	285385.2	230592.5	30668.8	82812.3	54239.5
0.2	1110	888	222	458.0	41.0	100	501.0	431.0	586.0	2247.4	1693.7	2971.5	182736.5	134619.6	250368.6	457.5	336.7	626.3	113778.8	202072.3	150839.5	12138.6	51687.8	28110.0
0.2	1110	888	222	469.0	44.0	150	522.5	433.0	589.8	1504.3	1157.6	2123.2	150129.8	108249.8	189270.8	375.6	271.0	473.9	85707.1	153451.8	116970.0	10954.8	45725.7	24959.2
0.2	1110	888	222	501.0	48.5	200	558.0	481.2	634.2	1267.1	894.3	1634.8	132697.2	104660.2	171580.1	332.0	261.9	429.0	77215.1	134142.3	102443.6	11743.2	40784.1	24373.0
0.2	1110	888	222	527.0	54.5	250	588.0	521.5	668.0	1100.4	766.0	1579.1	123245.8	94897.5	160162.9	308.1	237.2	400.6	72975.8	128008.9	95887.4	12036.5	43684.0	26704.5
0.2	1110	888	222	574.0	61.0	300	653.5	564.2	718.0	986.3	706.3	1417.8	129053.4	98631.5	160316.2	322.6	247.6	400.8	80651.5	125339.6	97289.5	11298.8	43561.0	24839.4
0.2	1110	888	222	568.0	70.5	350	648.5	560.8	737.0	867.5	596.9	1208.3	117640.2	89858.2	162571.5	294.1	224.8	406.4	70349.0	126910.6	91940.0	13133.9	43088.8	24382.0
0.2	1110	888	222	619.0	70.0	400	709.5	627.0	769.8	773.3	522.3	1103.9	126390.7	95344.5	159324.8	316.4	238.5	398.4	76309.9	122782.5	100270.2	11663.5	37588.0	23187.5
0.2	1110	888	222	631.5	83.0	450	717.0	637.2	808.8	769.0	524.2	1091.3	127891.7	96306.5	162801.9	320.1	241.5	407.1	75035.1	121658.2	96550.8	15563.5	43581.7	27190.1
0.2	1110	888	222	683.0	92.5	500	761.0	666.2	834.8	733.1	483.6	1003.5	132939.9	100115.7	172429.7	332.5	250.3	431.6	74830.8	131325.8	103234.5	14631.4	43256.5	27484.3
