Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.2	1110	888	222	566.0	49.0	0	626.0	562.5	732.0	3789.8	3299.5	4317.0	245497.9	219958.0	286648.3	613.7	550.6	716.8	203542.5	268305.8	226100.4	13058.8	24458.9	18738.0
0.2	1110	888	222	488.0	32.5	50	513.5	433.8	588.8	2714.9	2256.7	3279.7	220584.9	173124.5	269541.0	551.7	433.2	674.5	158885.2	248462.0	197178.8	8323.2	29140.0	18806.5
0.2	1110	888	222	440.5	28.5	100	472.5	382.0	546.2	1537.6	1218.7	1968.4	149344.5	109667.3	185705.8	373.8	274.2	464.3	97991.6	172005.4	134419.1	5822.8	18681.4	10577.5
0.2	1110	888	222	460.0	42.0	150	498.0	437.0	583.8	1161.9	857.4	1526.9	121683.5	93488.2	159265.2	304.5	233.8	398.5	79755.3	142061.8	110625.3	6404.2	20864.5	11902.1
0.2	1110	888	222	484.0	47.0	200	535.5	462.0	613.5	861.2	646.0	1175.4	111256.6	80997.7	140943.5	278.3	203.3	352.9	70807.9	126585.2	96820.5	6393.3	21110.8	12203.1
0.2	1110	888	222	529.0	55.5	250	592.0	504.2	666.0	791.8	550.0	1017.1	105078.0	79538.2	135992.8	263.5	198.8	340.6	67280.9	115691.7	91653.5	6729.5	21754.9	12975.5
0.2	1110	888	222	569.5	63.5	300	633.5	565.0	699.0	676.6	451.5	932.4	108258.6	85559.5	135626.5	271.0	214.7	339.6	70065.2	114685.8	92857.4	7495.6	26399.8	15321.0
0.2	1110	888	222	591.0	71.5	350	662.5	584.5	738.8	557.5	372.1	793.3	102371.0	84641.2	129815.7	256.4	212.7	324.5	67320.7	106368.8	87606.1	8032.2	25248.2	15090.0
0.2	1110	888	222	624.5	73.5	400	720.0	618.2	781.8	540.1	378.4	754.1	112696.5	82362.3	137599.2	282.3	207.0	344.6	71316.1	117160.7	93581.4	7667.0	23615.2	16582.2
0.2	1110	888	222	645.5	92.0	450	740.5	648.2	812.0	536.4	376.0	720.9	117277.1	87254.0	147685.4	293.2	218.3	369.5	70379.4	121243.7	92570.5	10023.4	28464.3	16937.5
0.2	1110	888	222	659.0	96.0	500	765.0	670.2	833.0	479.2	330.5	737.2	119836.5	87014.3	152070.3	299.6	217.6	380.2	69851.8	121757.5	99920.2	10503.1	29754.6	18515.9
0.2	1110	888	222	727.5	103.0	550	798.0	713.2	866.5	463.0	303.1	707.8	117203.5	94869.2	147904.9	293.5	238.4	370.0	77351.5	123617.8	97043.5	10698.7	30524.3	17029.0
0.2	1110	888	222	743.5	110.0	600	821.5	731.0	885.0	426.4	283.1	638.0	113912.5	87481.5	146070.8	285.5	218.7	365.2	72750.1	120980.4	93911.2	11190.6	29517.7	17937.4
0.2	1110	888	222	751.5	114.5	650	841.0	748.5	902.0	438.6	309.9	693.7	125754.1	90210.8	155411.2	315.2	225.5	388.5	73294.6	128751.1	101848.2	13837.7	29325.9	20217.0
0.2	1110	888	222	766.0	116.5	700	849.5	766.8	920.0	435.6	283.9	668.1	112583.3	87067.5	145224.1	282.3	217.7	363.1	68772.3	120029.7	93869.9	11414.0	29537.9	19005.7
0.2	1110	888	222	771.5	131.0	750	890.0	783.2	941.0	387.1	250.0	587.7	122629.5	94425.9	154263.4	306.6	236.1	386.1	73991.6	124336.5	96159.9	14684.8	32416.1	23223.3
